station,utc_valid,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
MLCN5,2021-05-27 12:00:00,,,,45,84,,,,,,
MLCN5,2021-05-27 12:05:00,2.75,0,8,,,48,348,8,346,5,41
MLCN5,2021-05-27 13:05:00,2.75,0,82,,,52,300,14,317,10,37
MLCN5,2021-05-27 14:05:00,2.75,0,308,,,61,311,20,331,12,26
MLCN5,2021-05-27 15:05:00,2.75,0,575,,,68,317,17,312,11,21
MLCN5,2021-05-27 16:05:00,2.75,0,764,,,72,317,14,327,8,19
MLCN5,2021-05-27 17:05:00,2.75,0,916,,,75,259,16,332,5,16
MLCN5,2021-05-27 18:05:00,2.75,0,1010,,,76,72,11,108,7,14
MLCN5,2021-05-27 19:05:00,2.75,0,1045,,,79,332,16,10,6,13
MLCN5,2021-05-27 20:05:00,2.75,0,1028,,,79,234,17,241,9,11
MLCN5,2021-05-27 21:05:00,2.75,0,957,,,80,333,15,270,6,11
MLCN5,2021-05-27 22:05:00,2.75,0,778,,,81,129,15,319,8,11
MLCN5,2021-05-27 23:05:00,2.75,0,597,,,82,82,14,90,6,10
MLCN5,2021-05-28 00:05:00,2.75,0,270,,,79,198,12,184,5,10
MLCN5,2021-05-28 01:05:00,2.75,0,127,,,77,96,15,77,11,13
MLCN5,2021-05-28 02:05:00,2.75,0,21,,,72,98,22,114,12,21
MLCN5,2021-05-28 03:05:00,2.75,0,0,,,68,49,25,101,14,43
MLCN5,2021-05-28 04:05:00,2.75,0,0,,,64,73,18,73,10,54
MLCN5,2021-05-28 05:05:00,2.75,0,0,,,62,75,16,95,8,61
MLCN5,2021-05-28 06:05:00,2.75,0,0,,,59,99,16,89,11,69
MLCN5,2021-05-28 07:05:00,2.75,0,0,,,57,130,17,100,4,76
MLCN5,2021-05-28 08:05:00,2.75,0,0,,,55,159,10,97,7,84
MLCN5,2021-05-28 09:05:00,2.75,0,0,,,53,192,13,161,2,88
MLCN5,2021-05-28 10:05:00,2.75,0,0,,,55,119,12,110,7,90
MLCN5,2021-05-28 11:05:00,2.75,0,0,,,54,80,14,105,5,91
MLCN5,2021-05-28 12:00:00,,,,48,82,,,,,,
MLCN5,2021-05-28 12:05:00,2.75,0,2,,,54,82,9,49,5,89
MLCN5,2021-05-28 13:05:00,2.75,0,12,,,55,64,8,101,5,87
MLCN5,2021-05-28 14:05:00,2.75,0,77,,,56,142,8,115,4,80
MLCN5,2021-05-28 15:05:00,2.75,0,370,,,63,242,6,99,2,68
MLCN5,2021-05-28 16:05:00,2.75,0,759,,,66,98,8,115,4,61
MLCN5,2021-05-28 17:05:00,2.75,0,717,,,67,144,16,131,9,59
MLCN5,2021-05-28 18:05:00,2.75,0,772,,,70,138,19,145,13,55
MLCN5,2021-05-28 19:05:00,2.75,0,572,,,67,172,22,174,14,58
MLCN5,2021-05-28 20:05:00,2.75,0,324,,,66,175,21,185,16,62
MLCN5,2021-05-28 21:05:00,2.75,0,509,,,65,159,28,161,7,57
MLCN5,2021-05-28 22:05:00,2.75,0,77,,,66,60,13,175,7,60
MLCN5,2021-05-28 23:05:00,2.75,0,50,,,65,162,17,147,11,63
MLCN5,2021-05-29 00:05:00,2.75,0,18,,,67,275,17,157,10,31
MLCN5,2021-05-29 01:05:00,2.75,0,154,,,71,64,13,278,6,27
MLCN5,2021-05-29 02:05:00,2.75,0,50,,,60,4,10,41,6,47
MLCN5,2021-05-29 03:05:00,2.75,0,1,,,58,93,10,102,4,58
MLCN5,2021-05-29 04:05:00,2.75,0,0,,,57,200,5,129,2,77
MLCN5,2021-05-29 05:05:00,2.75,0,0,,,54,32,3,39,3,84
MLCN5,2021-05-29 06:05:00,2.75,0,0,,,51,336,4,355,0,88
MLCN5,2021-05-29 07:05:00,2.75,0,0,,,50,326,7,78,3,95
MLCN5,2021-05-29 08:05:00,2.75,0,0,,,48,317,4,61,1,90
MLCN5,2021-05-29 09:05:00,2.75,0,0,,,48,323,3,134,1,95
MLCN5,2021-05-29 10:05:00,2.75,0,0,,,45,329,4,60,2,96
MLCN5,2021-05-29 11:05:00,2.75,0,0,,,45,23,3,57,1,96
MLCN5,2021-05-29 12:00:00,,,,45,71,,,,,,
MLCN5,2021-05-29 12:05:00,2.75,0,8,,,47,356,6,312,4,89
MLCN5,2021-05-29 13:05:00,2.75,0,138,,,51,312,8,324,4,83
MLCN5,2021-05-29 14:05:00,2.75,0,332,,,59,163,10,180,7,60
MLCN5,2021-05-29 15:05:00,2.75,0,544,,,66,177,12,183,9,41
MLCN5,2021-05-29 16:05:00,2.75,0,735,,,70,177,16,180,11,38
MLCN5,2021-05-29 17:05:00,2.75,0,883,,,73,167,21,138,14,37
MLCN5,2021-05-29 18:05:00,2.75,0,982,,,74,166,25,190,16,36
MLCN5,2021-05-29 19:05:00,2.75,0,874,,,75,183,28,174,14,33
MLCN5,2021-05-29 20:05:00,2.75,0,863,,,77,179,26,169,13,31
MLCN5,2021-05-29 21:05:00,2.75,0,425,,,76,176,26,193,13,30
MLCN5,2021-05-29 22:05:00,2.75,0,342,,,76,176,22,165,14,28
MLCN5,2021-05-29 23:05:00,2.75,0,232,,,76,176,19,176,13,27
MLCN5,2021-05-30 00:05:00,2.75,0,61,,,75,175,19,189,11,28
MLCN5,2021-05-30 01:05:00,2.75,0,45,,,73,166,28,165,15,24
MLCN5,2021-05-30 02:05:00,2.77,0.02,3,,,67,223,33,188,13,37
MLCN5,2021-05-30 03:05:00,3.01,0.24,0,,,57,70,32,66,25,71
MLCN5,2021-05-30 04:05:00,3.02,0.01,0,,,55,122,32,119,18,81
MLCN5,2021-05-30 05:05:00,3.02,0,0,,,53,148,28,117,11,79
MLCN5,2021-05-30 06:05:00,3.02,0,0,,,52,122,15,138,5,86
MLCN5,2021-05-30 07:05:00,3.02,0,0,,,53,149,14,155,5,88
MLCN5,2021-05-30 08:05:00,3.02,0,0,,,55,161,31,138,20,91
MLCN5,2021-05-30 09:05:00,3.02,0,0,,,55,173,27,156,10,93
MLCN5,2021-05-30 10:05:00,3.02,0,0,,,55,140,18,155,13,95
MLCN5,2021-05-30 11:05:00,3.02,0,0,,,55,138,17,126,10,97
MLCN5,2021-05-30 12:00:00,,,,47,77,,,,,,
MLCN5,2021-05-30 12:05:00,3.02,0,0,,,55,129,16,133,9,99
MLCN5,2021-05-30 13:05:00,3.02,0,15,,,55,146,15,128,9,100
MLCN5,2021-05-30 14:05:00,3.02,0,30,,,56,159,14,141,9,100
MLCN5,2021-05-30 15:05:00,3.02,0,85,,,57,173,14,186,9,96
MLCN5,2021-05-30 16:05:00,3.02,0,326,,,62,167,16,162,11,85
MLCN5,2021-05-30 17:05:00,3.02,0,475,,,63,151,20,139,14,82
MLCN5,2021-05-30 18:05:00,3.02,0,666,,,66,158,19,161,13,73
MLCN5,2021-05-30 19:05:00,3.02,0,740,,,69,154,21,141,13,66
MLCN5,2021-05-30 20:05:00,3.02,0,865,,,70,165,26,155,17,60
MLCN5,2021-05-30 21:05:00,3.02,0,426,,,67,143,23,141,14,67
MLCN5,2021-05-30 22:05:00,3.04,0.02,148,,,58,167,31,163,15,89
MLCN5,2021-05-30 23:05:00,3.05,0.01,157,,,61,157,26,152,14,83
MLCN5,2021-05-31 00:05:00,3.05,0,243,,,62,77,16,172,9,75
MLCN5,2021-05-31 01:05:00,3.05,0,84,,,60,85,14,58,9,71
MLCN5,2021-05-31 02:05:00,3.05,0,37,,,57,37,13,112,6,76
MLCN5,2021-05-31 03:05:00,3.05,0,0,,,57,57,10,70,6,80
MLCN5,2021-05-31 04:05:00,3.05,0,0,,,56,55,20,67,7,75
MLCN5,2021-05-31 05:05:00,3.05,0,0,,,55,334,20,322,10,85
MLCN5,2021-05-31 06:05:00,3.05,0,0,,,52,323,14,313,9,87
MLCN5,2021-05-31 07:05:00,3.05,0,0,,,52,327,14,311,9,83
MLCN5,2021-05-31 08:05:00,3.05,0,0,,,52,339,17,323,8,83
MLCN5,2021-05-31 09:05:00,3.05,0,0,,,52,331,9,342,6,85
MLCN5,2021-05-31 10:05:00,3.05,0,0,,,51,346,10,335,5,91
MLCN5,2021-05-31 11:05:00,3.05,0,0,,,51,327,9,348,6,90
MLCN5,2021-05-31 12:00:00,,,,51,70,,,,,,
MLCN5,2021-05-31 12:05:00,3.05,0,2,,,52,317,6,300,5,89
MLCN5,2021-05-31 13:05:00,3.05,0,8,,,52,37,7,27,5,88
MLCN5,2021-05-31 14:05:00,3.05,0,75,,,53,74,12,62,9,85
MLCN5,2021-05-31 15:05:00,3.05,0,172,,,56,16,12,84,8,78
MLCN5,2021-05-31 16:05:00,3.05,0,160,,,56,78,11,8,4,73
MLCN5,2021-05-31 17:05:00,3.05,0,126,,,56,285,7,71,3,74
MLCN5,2021-05-31 18:05:00,3.05,0,182,,,59,102,13,94,8,68
MLCN5,2021-05-31 19:05:00,3.05,0,,,,56,104,18,106,15,75
MLCN5,2021-05-31 20:05:00,3.05,0,144,,,54,118,20,115,14,88
MLCN5,2021-05-31 21:05:00,3.05,0,186,,,53,101,18,97,13,87
MLCN5,2021-05-31 22:05:00,3.05,0,74,,,53,100,16,89,7,86
MLCN5,2021-05-31 23:05:00,3.05,0,71,,,54,53,10,83,5,87
MLCN5,2021-06-01 00:05:00,3.09,0.04,52,,,49,338,22,312,13,93
MLCN5,2021-06-01 01:05:00,3.1,0.01,38,,,49,335,20,347,11,93
MLCN5,2021-06-01 02:05:00,3.12,0.02,7,,,49,326,12,320,6,94
MLCN5,2021-06-01 03:05:00,3.12,0,0,,,49,276,5,239,3,98
MLCN5,2021-06-01 04:05:00,3.12,0,0,,,48,351,8,355,6,98
MLCN5,2021-06-01 05:05:00,3.12,0,0,,,48,318,12,313,8,96
MLCN5,2021-06-01 06:05:00,3.12,0,0,,,47,343,10,314,7,97
MLCN5,2021-06-01 07:05:00,3.12,0,0,,,47,299,10,331,5,98
MLCN5,2021-06-01 08:05:00,3.12,0,0,,,45,315,5,307,3,99
MLCN5,2021-06-01 09:05:00,3.12,0,0,,,44,293,4,335,2,99
MLCN5,2021-06-01 10:05:00,3.12,0,0,,,42,325,5,308,4,100
MLCN5,2021-06-01 11:05:00,3.12,0,0,,,40,86,7,347,1,100
MLCN5,2021-06-01 12:00:00,,,,40,59,,,,,,
MLCN5,2021-06-01 12:05:00,3.12,0,6,,,41,330,5,330,5,100
MLCN5,2021-06-01 13:05:00,3.12,0,154,,,47,327,5,328,4,98
MLCN5,2021-06-01 14:05:00,3.12,0,333,,,53,214,5,304,2,82
MLCN5,2021-06-01 15:05:00,3.12,0,526,,,57,209,7,201,4,73
MLCN5,2021-06-01 16:05:00,3.12,0,557,,,57,209,10,191,4,72
MLCN5,2021-06-01 17:05:00,3.12,0,700,,,61,176,12,185,5,62
MLCN5,2021-06-01 18:05:00,3.12,0,970,,,65,175,11,135,5,54
MLCN5,2021-06-01 19:05:00,3.12,0,1052,,,69,40,11,146,3,42
MLCN5,2021-06-01 20:05:00,3.12,0,1006,,,72,15,12,342,6,31
MLCN5,2021-06-01 21:05:00,3.12,0,974,,,72,345,16,342,9,26
MLCN5,2021-06-01 22:05:00,3.12,0,892,,,73,118,18,104,13,31
MLCN5,2021-06-01 23:05:00,3.12,0,422,,,69,151,17,112,9,43
MLCN5,2021-06-02 00:05:00,3.12,0,112,,,67,154,11,157,6,47
MLCN5,2021-06-02 01:05:00,3.12,0,14,,,63,328,31,346,7,40
MLCN5,2021-06-02 02:05:00,3.12,0,22,,,61,274,8,328,6,49
MLCN5,2021-06-02 03:05:00,3.12,0,0,,,61,306,21,314,11,57
MLCN5,2021-06-02 04:05:00,3.12,0,0,,,58,309,30,355,6,48
MLCN5,2021-06-02 05:05:00,3.12,0,0,,,54,341,14,345,7,61
MLCN5,2021-06-02 06:05:00,3.12,0,0,,,53,301,10,269,8,63
MLCN5,2021-06-02 07:05:00,3.12,0,0,,,53,304,11,307,6,68
MLCN5,2021-06-02 08:05:00,3.12,0,0,,,48,343,10,344,8,82
MLCN5,2021-06-02 09:05:00,3.12,0,0,,,47,200,9,354,4,89
MLCN5,2021-06-02 10:05:00,3.12,0,0,,,45,257,5,209,2,91
MLCN5,2021-06-02 11:05:00,3.12,0,0,,,43,226,6,312,2,90
MLCN5,2021-06-02 12:00:00,,,,41,73,,,,,,
MLCN5,2021-06-02 12:05:00,3.12,0,10,,,43,17,5,4,4,93
MLCN5,2021-06-02 13:05:00,3.12,0,150,,,53,4,7,352,4,80
MLCN5,2021-06-02 14:05:00,3.12,0,337,,,56,312,9,330,6,66
MLCN5,2021-06-02 15:05:00,3.12,0,532,,,65,6,8,331,3,46
MLCN5,2021-06-02 16:05:00,3.12,0,720,,,68,231,13,210,8,43
MLCN5,2021-06-02 17:05:00,3.12,0,808,,,70,202,15,225,10,41
MLCN5,2021-06-02 18:05:00,3.12,0,1017,,,73,168,14,155,8,37
MLCN5,2021-06-02 19:05:00,3.12,0,983,,,74,178,15,198,7,32
MLCN5,2021-06-02 20:05:00,3.12,0,,,,74,96,14,165,4,33
MLCN5,2021-06-02 21:05:00,3.12,0,578,,,77,1,13,155,2,33
MLCN5,2021-06-02 22:05:00,3.12,0,393,,,69,230,18,209,10,40
MLCN5,2021-06-02 23:05:00,3.31,0.19,163,,,61,138,17,250,6,79
MLCN5,2021-06-03 00:05:00,3.31,0,283,,,59,158,16,157,9,78
MLCN5,2021-06-03 01:05:00,3.31,0,165,,,61,185,15,183,10,73
MLCN5,2021-06-03 02:05:00,3.31,0,56,,,57,168,12,196,4,77
MLCN5,2021-06-03 03:05:00,3.31,0,1,,,55,4,6,181,1,88
MLCN5,2021-06-03 04:05:00,3.31,0,0,,,52,60,6,44,4,93
MLCN5,2021-06-03 05:05:00,3.31,0,0,,,52,342,5,344,5,88
MLCN5,2021-06-03 06:05:00,3.31,0,0,,,52,282,5,334,3,87
MLCN5,2021-06-03 07:05:00,3.31,0,0,,,49,322,8,190,5,93
MLCN5,2021-06-03 08:05:00,3.31,0,0,,,50,166,7,173,3,98
MLCN5,2021-06-03 09:05:00,3.31,0,0,,,49,99,5,1,3,98
MLCN5,2021-06-03 10:05:00,3.31,0,0,,,48,316,5,334,3,98
MLCN5,2021-06-03 11:05:00,3.31,0,0,,,47,354,6,353,4,99
MLCN5,2021-06-03 12:00:00,,,,43,77,,,,,,
MLCN5,2021-06-03 12:05:00,3.32,0.01,10,,,47,41,6,339,2,96
MLCN5,2021-06-03 13:05:00,3.32,0,155,,,53,319,10,322,7,90
MLCN5,2021-06-03 14:05:00,3.32,0,343,,,57,333,10,317,6,76
MLCN5,2021-06-03 15:05:00,3.32,0,549,,,63,304,9,336,4,62
MLCN5,2021-06-03 16:05:00,3.32,0,738,,,70,259,6,288,2,51
MLCN5,2021-06-03 17:05:00,3.32,0,888,,,71,134,11,185,5,47
MLCN5,2021-06-03 18:05:00,3.32,0,981,,,74,156,12,183,6,41
MLCN5,2021-06-03 19:05:00,3.32,0,1024,,,76,105,11,170,6,33
MLCN5,2021-06-03 20:05:00,3.32,0,1032,,,78,153,16,155,8,30
MLCN5,2021-06-03 21:05:00,3.32,0,933,,,77,160,20,147,10,38
MLCN5,2021-06-03 22:05:00,3.32,0,695,,,77,146,19,187,10,36
MLCN5,2021-06-03 23:05:00,3.32,0,637,,,78,131,16,149,10,34
MLCN5,2021-06-04 00:05:00,3.32,0,188,,,74,170,14,134,7,39
MLCN5,2021-06-04 01:05:00,3.32,0,74,,,72,181,14,153,7,43
MLCN5,2021-06-04 02:05:00,3.32,0,5,,,67,50,18,328,6,57
MLCN5,2021-06-04 03:05:00,3.32,0,0,,,65,120,10,76,5,56
MLCN5,2021-06-04 04:05:00,3.32,0,0,,,63,147,7,142,5,62
MLCN5,2021-06-04 05:05:00,3.32,0,0,,,62,146,9,145,6,60
MLCN5,2021-06-04 06:05:00,3.32,0,0,,,58,138,5,134,2,74
MLCN5,2021-06-04 07:05:00,3.32,0,0,,,54,333,6,154,3,80
MLCN5,2021-06-04 08:05:00,3.32,0,0,,,52,24,6,12,2,85
MLCN5,2021-06-04 09:05:00,3.32,0,0,,,52,4,4,353,3,84
MLCN5,2021-06-04 10:05:00,3.32,0,0,,,49,10,3,8,1,92
MLCN5,2021-06-04 11:05:00,3.32,0,0,,,49,55,4,8,2,90
MLCN5,2021-06-04 12:00:00,,,,47,78,,,,,,
MLCN5,2021-06-04 12:05:00,3.32,0,10,,,50,318,8,312,6,92
MLCN5,2021-06-04 13:05:00,3.32,0,143,,,54,319,9,317,7,81
MLCN5,2021-06-04 14:05:00,3.32,0,342,,,59,311,12,309,8,65
MLCN5,2021-06-04 15:05:00,3.32,0,551,,,65,312,12,322,8,52
MLCN5,2021-06-04 16:05:00,3.32,0,739,,,71,306,12,345,7,41
MLCN5,2021-06-04 17:05:00,3.32,0,890,,,76,281,9,309,4,35
MLCN5,2021-06-04 18:05:00,3.32,0,984,,,78,179,12,166,7,32
MLCN5,2021-06-04 19:05:00,3.32,0,1029,,,78,164,15,172,10,32
MLCN5,2021-06-04 20:05:00,3.32,0,1002,,,80,160,20,153,10,31
MLCN5,2021-06-04 21:05:00,3.32,0,929,,,81,211,19,204,5,27
MLCN5,2021-06-04 22:05:00,3.32,0,801,,,82,163,16,177,9,26
MLCN5,2021-06-04 23:05:00,3.32,0,631,,,83,171,20,157,7,24
MLCN5,2021-06-05 00:05:00,3.32,0,434,,,82,156,15,157,9,24
MLCN5,2021-06-05 01:05:00,3.32,0,232,,,80,144,15,148,11,26
MLCN5,2021-06-05 02:05:00,3.32,0,56,,,74,148,15,140,7,32
MLCN5,2021-06-05 03:05:00,3.32,0,1,,,66,140,8,151,4,51
MLCN5,2021-06-05 04:05:00,3.32,0,0,,,65,152,6,130,3,51
MLCN5,2021-06-05 05:05:00,3.32,0,0,,,63,135,7,132,4,58
MLCN5,2021-06-05 06:05:00,3.32,0,0,,,63,163,8,141,5,56
MLCN5,2021-06-05 07:05:00,3.32,0,0,,,63,166,9,180,6,59
MLCN5,2021-06-05 08:05:00,3.32,0,0,,,63,173,16,173,10,57
MLCN5,2021-06-05 09:05:00,3.32,0,0,,,61,179,15,166,9,62
MLCN5,2021-06-05 10:05:00,3.32,0,0,,,59,180,13,172,7,68
MLCN5,2021-06-05 11:05:00,3.32,0,0,,,54,72,9,183,1,80
MLCN5,2021-06-05 12:00:00,,,,50,83,,,,,,
MLCN5,2021-06-05 12:05:00,3.32,0,9,,,54,199,4,346,2,82
MLCN5,2021-06-05 13:05:00,3.32,0,140,,,60,285,7,291,5,65
MLCN5,2021-06-05 14:05:00,3.32,0,343,,,62,294,11,289,9,58
MLCN5,2021-06-05 15:05:00,3.32,0,554,,,68,321,14,287,7,49
MLCN5,2021-06-05 16:05:00,3.32,0,745,,,75,330,12,307,5,38
MLCN5,2021-06-05 17:05:00,3.32,0,898,,,83,165,8,137,3,20
MLCN5,2021-06-05 18:05:00,3.32,0,991,,,84,179,12,196,5,23
MLCN5,2021-06-05 19:05:00,3.32,0,1027,,,85,138,15,171,7,22
MLCN5,2021-06-05 20:05:00,3.32,0,1007,,,84,148,19,158,12,24
MLCN5,2021-06-05 21:05:00,3.32,0,932,,,84,153,21,151,12,24
MLCN5,2021-06-05 22:05:00,3.32,0,781,,,86,132,20,146,10,24
MLCN5,2021-06-05 23:05:00,3.32,0,289,,,81,222,17,158,9,25
MLCN5,2021-06-06 00:05:00,3.32,0,152,,,82,37,10,224,5,22
MLCN5,2021-06-06 01:05:00,3.32,0,177,,,77,241,10,96,6,26
MLCN5,2021-06-06 02:05:00,3.32,0,16,,,72,228,11,217,6,29
MLCN5,2021-06-06 03:05:00,3.32,0,1,,,67,233,7,233,3,37
MLCN5,2021-06-06 04:05:00,3.32,0,0,,,65,200,5,56,2,40
MLCN5,2021-06-06 05:05:00,3.32,0,0,,,58,32,6,286,4,52
MLCN5,2021-06-06 06:05:00,3.32,0,0,,,58,33,10,282,5,52
MLCN5,2021-06-06 07:05:00,3.32,0,0,,,57,32,6,2,4,64
MLCN5,2021-06-06 08:05:00,3.32,0,0,,,55,334,10,340,7,75
MLCN5,2021-06-06 09:05:00,3.32,0,0,,,54,291,14,278,9,80
MLCN5,2021-06-06 10:05:00,3.32,0,0,,,52,293,11,289,7,83
MLCN5,2021-06-06 11:05:00,3.32,0,0,,,51,314,10,300,8,93
MLCN5,2021-06-06 12:00:00,,,,51,86,,,,,,
MLCN5,2021-06-06 12:05:00,3.32,0,9,,,51,313,11,304,4,92
MLCN5,2021-06-06 13:05:00,3.32,0,142,,,58,313,10,330,6,78
MLCN5,2021-06-06 14:05:00,3.32,0,348,,,65,329,15,339,11,63
MLCN5,2021-06-06 15:05:00,3.32,0,529,,,70,302,16,341,10,49
MLCN5,2021-06-06 16:05:00,3.32,0,737,,,78,320,12,327,9,33
MLCN5,2021-06-06 17:05:00,3.32,0,815,,,83,335,12,308,5,23
MLCN5,2021-06-06 18:05:00,3.32,0,793,,,84,21,12,341,6,19
MLCN5,2021-06-06 19:05:00,3.32,0,871,,,88,347,15,313,5,15
MLCN5,2021-06-06 20:05:00,3.32,0,1069,,,90,313,23,314,12,16
MLCN5,2021-06-06 21:05:00,3.32,0,209,,,76,31,25,18,12,37
MLCN5,2021-06-06 22:05:00,3.32,0,38,,,74,80,24,308,12,36
MLCN5,2021-06-06 23:05:00,3.32,0,41,,,73,175,14,97,4,47
MLCN5,2021-06-07 00:05:00,3.32,0,43,,,67,134,16,116,11,59
MLCN5,2021-06-07 01:05:00,3.32,0,49,,,69,93,25,88,16,43
MLCN5,2021-06-07 02:05:00,3.32,0,37,,,69,32,14,97,6,39
MLCN5,2021-06-07 03:05:00,3.32,0,1,,,65,13,25,13,16,50
MLCN5,2021-06-07 04:05:00,3.32,0,0,,,64,345,20,26,14,52
MLCN5,2021-06-07 05:05:00,3.32,0,0,,,65,296,16,348,12,46
MLCN5,2021-06-07 06:05:00,3.32,0,0,,,63,303,18,305,13,55
MLCN5,2021-06-07 07:05:00,3.32,0,0,,,61,302,17,300,12,57
MLCN5,2021-06-07 08:05:00,3.32,0,0,,,59,311,15,308,11,60
MLCN5,2021-06-07 09:05:00,3.32,0,0,,,55,344,16,343,12,78
MLCN5,2021-06-07 10:05:00,3.32,0,0,,,54,304,13,316,8,77
MLCN5,2021-06-07 11:05:00,3.32,0,0,,,52,195,12,314,2,80
MLCN5,2021-06-07 12:00:00,,,,49,90,,,,,,
MLCN5,2021-06-07 12:05:00,3.32,0,5,,,49,343,8,103,2,87
MLCN5,2021-06-07 13:05:00,3.32,0,107,,,58,44,6,302,3,72
MLCN5,2021-06-07 14:05:00,3.32,0,348,,,68,285,6,342,3,48
MLCN5,2021-06-07 15:05:00,3.32,0,557,,,75,176,6,228,3,36
MLCN5,2021-06-07 16:05:00,3.32,0,752,,,81,146,10,172,3,27
MLCN5,2021-06-07 17:05:00,3.32,0,879,,,82,120,12,102,5,25
MLCN5,2021-06-07 18:05:00,3.32,0,978,,,86,193,13,176,5,22
MLCN5,2021-06-07 19:05:00,3.32,0,1022,,,87,108,18,137,8,22
MLCN5,2021-06-07 20:05:00,3.32,0,928,,,86,151,17,142,9,22
MLCN5,2021-06-07 21:05:00,3.32,0,197,,,82,184,19,175,12,21
MLCN5,2021-06-07 22:05:00,3.32,0,132,,,80,176,17,170,12,21
MLCN5,2021-06-07 23:05:00,3.32,0,444,,,87,132,18,160,12,15
MLCN5,2021-06-08 00:05:00,3.32,0,494,,,88,117,15,137,9,12
MLCN5,2021-06-08 01:05:00,3.32,0,217,,,82,82,21,53,10,19
MLCN5,2021-06-08 02:05:00,3.32,0,40,,,75,87,14,79,7,30
MLCN5,2021-06-08 03:05:00,3.32,0,1,,,72,36,13,350,9,33
MLCN5,2021-06-08 04:05:00,3.32,0,0,,,68,81,11,78,8,38
MLCN5,2021-06-08 05:05:00,3.32,0,0,,,67,99,12,124,9,43
MLCN5,2021-06-08 06:05:00,3.32,0,0,,,66,115,13,110,8,43
MLCN5,2021-06-08 07:05:00,3.32,0,0,,,64,146,9,115,4,53
MLCN5,2021-06-08 08:05:00,3.32,0,0,,,57,359,8,355,7,66
MLCN5,2021-06-08 09:05:00,3.32,0,0,,,56,326,11,292,6,68
MLCN5,2021-06-08 10:05:00,3.32,0,0,,,56,299,11,295,9,65
MLCN5,2021-06-08 11:05:00,3.32,0,0,,,51,336,10,303,5,74
MLCN5,2021-06-08 12:00:00,,,,49,88,,,,,,
MLCN5,2021-06-08 12:05:00,3.32,0,3,,,49,339,11,333,7,78
MLCN5,2021-06-08 13:05:00,3.32,0,127,,,58,354,8,342,5,63
MLCN5,2021-06-08 14:05:00,3.32,0,334,,,65,325,9,330,6,50
MLCN5,2021-06-08 15:05:00,3.32,0,516,,,72,344,8,305,4,40
MLCN5,2021-06-08 16:05:00,3.32,0,739,,,77,174,10,146,6,35
MLCN5,2021-06-08 17:05:00,3.32,0,909,,,84,159,9,152,5,22
MLCN5,2021-06-08 18:05:00,3.32,0,1002,,,86,172,14,150,9,20
MLCN5,2021-06-08 19:05:00,3.32,0,1036,,,88,181,22,136,13,21
MLCN5,2021-06-08 20:05:00,3.32,0,1014,,,88,173,23,168,15,18
MLCN5,2021-06-08 21:05:00,3.32,0,942,,,90,171,23,184,13,11
MLCN5,2021-06-08 22:05:00,3.32,0,811,,,93,155,24,141,10,8
MLCN5,2021-06-08 23:05:00,3.32,0,646,,,93,193,24,202,16,4
MLCN5,2021-06-09 00:05:00,3.32,0,444,,,92,200,26,177,16,5
MLCN5,2021-06-09 01:05:00,3.32,0,240,,,89,202,24,224,14,5
MLCN5,2021-06-09 02:05:00,3.32,0,64,,,84,215,19,214,10,7
MLCN5,2021-06-09 03:05:00,3.32,0,2,,,76,230,14,216,5,10
MLCN5,2021-06-09 04:05:00,3.32,0,0,,,78,234,13,214,6,7
MLCN5,2021-06-09 05:05:00,3.32,0,0,,,65,76,10,261,4,16
MLCN5,2021-06-09 06:05:00,3.32,0,0,,,65,298,13,308,10,15
MLCN5,2021-06-09 07:05:00,3.32,0,0,,,58,37,15,310,4,23
MLCN5,2021-06-09 08:05:00,3.32,0,0,,,56,176,6,25,4,26
MLCN5,2021-06-09 09:05:00,3.32,0,0,,,60,259,7,264,6,24
MLCN5,2021-06-09 10:05:00,3.32,0,0,,,57,301,11,282,9,26
MLCN5,2021-06-09 11:05:00,3.32,0,0,,,57,317,11,275,10,24
MLCN5,2021-06-09 12:00:00,,,,49,93,,,,,,
MLCN5,2021-06-09 12:05:00,3.32,0,9,,,55,319,17,325,13,34
MLCN5,2021-06-09 13:05:00,3.32,0,134,,,57,330,17,327,15,36
MLCN5,2021-06-09 14:05:00,3.32,0,347,,,67,325,18,323,14,25
MLCN5,2021-06-09 15:05:00,3.32,0,566,,,76,316,20,330,12,17
MLCN5,2021-06-09 16:05:00,3.32,0,764,,,85,324,15,302,11,10
MLCN5,2021-06-09 17:05:00,3.32,0,904,,,89,7,18,354,8,10
MLCN5,2021-06-09 18:05:00,3.32,0,1015,,,92,69,17,33,5,7
MLCN5,2021-06-09 19:05:00,3.32,0,1047,,,94,160,15,215,6,6
MLCN5,2021-06-09 20:05:00,3.32,0,1028,,,94,205,19,129,7,6
MLCN5,2021-06-09 21:05:00,3.32,0,956,,,94,128,20,172,11,8
MLCN5,2021-06-09 22:05:00,3.32,0,819,,,94,167,22,134,11,8
MLCN5,2021-06-09 23:05:00,3.32,0,635,,,93,161,21,146,10,7
MLCN5,2021-06-10 00:05:00,3.32,0,411,,,90,174,17,200,7,6
MLCN5,2021-06-10 01:05:00,3.32,0,215,,,90,132,14,143,10,8
MLCN5,2021-06-10 02:05:00,3.32,0,53,,,81,116,11,149,6,15
